2-theta,Experimental XRD,Fit,Difference,Background
5.06200E+1,5.11000E+2,5.46516E+2,-3.55157E+1,9.27279E+1
5.06400E+1,8.45000E+2,8.63233E+2,-1.82335E+1,9.26834E+1
5.06600E+1,1.57200E+3,1.48046E+3,9.15370E+1,9.26389E+1
5.06800E+1,2.66700E+3,2.44611E+3,2.20889E+2,9.25945E+1
5.07000E+1,3.48300E+3,3.34663E+3,1.36371E+2,9.25500E+1
5.07200E+1,3.13200E+3,3.17508E+3,-4.30825E+1,9.25056E+1
5.07400E+1,2.09800E+3,2.16190E+3,-6.39026E+1,9.24613E+1
5.07600E+1,1.21600E+3,1.34548E+3,-1.29482E+2,9.24169E+1
5.07800E+1,9.41000E+2,1.02719E+3,-8.61907E+1,9.23726E+1
5.08000E+1,1.13300E+3,1.14823E+3,-1.52251E+1,9.23283E+1
5.08200E+1,1.56100E+3,1.54797E+3,1.30330E+1,9.22841E+1
5.08400E+1,1.77900E+3,1.85191E+3,-7.29132E+1,9.22399E+1
5.08600E+1,1.63900E+3,1.57293E+3,6.60656E+1,9.21957E+1
5.08800E+1,1.07700E+3,1.01181E+3,6.51943E+1,9.21515E+1
5.09000E+1,5.92000E+2,5.93215E+2,-1.21521E+0,9.21073E+1
5.09200E+1,3.89000E+2,3.72177E+2,1.68229E+1,9.20632E+1
5.09400E+1,2.72000E+2,2.71767E+2,2.32849E-1,9.20191E+1
5.09600E+1,2.34000E+2,2.31850E+2,2.14977E+0,9.19751E+1
5.09800E+1,2.00000E+2,2.03639E+2,-3.63913E+0,9.19311E+1
5.10000E+1,1.99000E+2,1.84726E+2,1.42737E+1,9.18870E+1
5.10200E+1,1.71000E+2,1.71280E+2,-2.79510E-1,9.18431E+1
5.10400E+1,2.01000E+2,1.61452E+2,3.95478E+1,9.17991E+1
5.10600E+1,1.69000E+2,1.54177E+2,1.48233E+1,9.17552E+1
5.10800E+1,1.64000E+2,1.48781E+2,1.52187E+1,9.17113E+1
5.11000E+1,1.39000E+2,1.49309E+2,-1.03087E+1,9.16674E+1
5.11200E+1,1.50000E+2,1.46877E+2,3.12335E+0,9.16236E+1
5.11400E+1,1.38000E+2,1.45482E+2,-7.48224E+0,9.15798E+1
5.11600E+1,1.35000E+2,1.45030E+2,-1.00303E+1,9.15360E+1
5.11800E+1,1.48000E+2,1.45487E+2,2.51300E+0,9.14922E+1
5.12000E+1,1.67000E+2,1.46874E+2,2.01261E+1,9.14485E+1
5.12200E+1,1.66000E+2,1.49269E+2,1.67310E+1,9.14048E+1
5.12400E+1,1.79000E+2,1.52818E+2,2.61819E+1,9.13611E+1
5.12600E+1,1.77000E+2,1.48922E+2,2.80781E+1,9.13174E+1
5.12800E+1,2.06000E+2,1.56191E+2,4.98091E+1,9.12738E+1
5.13000E+1,2.33000E+2,1.65662E+2,6.73381E+1,9.12302E+1
5.13200E+1,2.31000E+2,1.78138E+2,5.28623E+1,9.11866E+1
5.13400E+1,2.39000E+2,1.94870E+2,4.41296E+1,9.11431E+1
5.13600E+1,2.52000E+2,2.17871E+2,3.41295E+1,9.10996E+1
5.13800E+1,2.49000E+2,2.46075E+2,2.92514E+0,9.10561E+1
5.14000E+1,3.14000E+2,2.96818E+2,1.71823E+1,9.10126E+1
5.14200E+1,3.87000E+2,3.85507E+2,1.49295E+0,9.09692E+1
5.14400E+1,5.71000E+2,5.64135E+2,6.86493E+0,9.09258E+1
5.14600E+1,9.79000E+2,9.29574E+2,4.94261E+1,9.08824E+1
5.14800E+1,1.94600E+3,1.57413E+3,3.71871E+2,9.08390E+1
5.15000E+1,2.88700E+3,2.39465E+3,4.92354E+2,9.07957E+1
5.15200E+1,3.19200E+3,2.73935E+3,4.52653E+2,9.07524E+1
5.15400E+1,2.51400E+3,2.12986E+3,3.84141E+2,9.07091E+1
5.15600E+1,1.53400E+3,1.34318E+3,1.90819E+2,9.06658E+1
5.15800E+1,9.20000E+2,8.91899E+2,2.81005E+1,9.06226E+1
5.16000E+1,8.46000E+2,8.18988E+2,2.70123E+1,9.05794E+1
5.16200E+1,1.20900E+3,1.03644E+3,1.72562E+2,9.05363E+1
5.16400E+1,1.61200E+3,1.37869E+3,2.33312E+2,9.04931E+1
5.16600E+1,1.68500E+3,1.45669E+3,2.28308E+2,9.04500E+1
5.16800E+1,1.35900E+3,1.09502E+3,2.63978E+2,9.04069E+1
5.17000E+1,7.99000E+2,6.77496E+2,1.21504E+2,9.03638E+1
5.17200E+1,4.63000E+2,4.13841E+2,4.91585E+1,9.03208E+1
5.17400E+1,3.22000E+2,2.85821E+2,3.61788E+1,9.02778E+1
5.17600E+1,2.34000E+2,2.28415E+2,5.58543E+0,9.02348E+1
5.17800E+1,2.27000E+2,1.98742E+2,2.82577E+1,9.01918E+1
5.18000E+1,1.95000E+2,1.80558E+2,1.44420E+1,9.01489E+1
5.18200E+1,2.03000E+2,1.72675E+2,3.03253E+1,9.01060E+1
5.18400E+1,1.78000E+2,1.64616E+2,1.33837E+1,9.00631E+1
5.18600E+1,1.66000E+2,1.59280E+2,6.72003E+0,9.00202E+1
5.18800E+1,1.49000E+2,1.56014E+2,-7.01376E+0,8.99774E+1
5.19000E+1,1.54000E+2,1.54443E+2,-4.43298E-1,8.99346E+1
5.19200E+1,1.67000E+2,1.54373E+2,1.26269E+1,8.98918E+1
5.19400E+1,1.74000E+2,1.55744E+2,1.82561E+1,8.98491E+1
5.19600E+1,1.71000E+2,1.58616E+2,1.23843E+1,8.98064E+1
5.19800E+1,1.81000E+2,1.63172E+2,1.78278E+1,8.97637E+1
5.20000E+1,2.25000E+2,1.69753E+2,5.52473E+1,8.97210E+1
5.20200E+1,2.10000E+2,1.78916E+2,3.10841E+1,8.96784E+1
5.20400E+1,2.04000E+2,1.91566E+2,1.24339E+1,8.96357E+1
5.20600E+1,2.03000E+2,2.01954E+2,1.04568E+0,8.95931E+1
5.20800E+1,2.48000E+2,2.28440E+2,1.95603E+1,8.95506E+1
5.21000E+1,2.79000E+2,2.69872E+2,9.12830E+0,8.95081E+1
5.21200E+1,3.33000E+2,3.39051E+2,-6.05112E+0,8.94655E+1
5.21400E+1,4.53000E+2,4.55753E+2,-2.75299E+0,8.94230E+1
5.21600E+1,6.05000E+2,6.44911E+2,-3.99115E+1,8.93806E+1
5.21800E+1,9.02000E+2,9.28471E+2,-2.64706E+1,8.93382E+1
5.22000E+1,1.38800E+3,1.36847E+3,1.95321E+1,8.92957E+1
5.22200E+1,2.03500E+3,2.06997E+3,-3.49746E+1,8.92534E+1
5.22400E+1,2.56400E+3,2.74044E+3,-1.76436E+2,8.92110E+1
5.22600E+1,2.48300E+3,2.59069E+3,-1.07689E+2,8.91687E+1
5.22800E+1,1.86300E+3,1.80299E+3,6.00067E+1,8.91264E+1
5.23000E+1,1.17800E+3,1.17540E+3,2.60010E+0,8.90841E+1
5.23200E+1,8.59000E+2,9.11109E+2,-5.21088E+1,8.90418E+1
5.23400E+1,9.14000E+2,9.45300E+2,-3.12997E+1,8.89996E+1
5.23600E+1,1.15900E+3,1.20597E+3,-4.69702E+1,8.89574E+1
5.23800E+1,1.39700E+3,1.48646E+3,-8.94554E+1,8.89152E+1
5.24000E+1,1.30400E+3,1.36955E+3,-6.55457E+1,8.88731E+1
5.24200E+1,1.05200E+3,9.31858E+2,1.20142E+2,8.88310E+1
5.24400E+1,6.14000E+2,5.60483E+2,5.35175E+1,8.87889E+1
5.24600E+1,3.33000E+2,3.50215E+2,-1.72150E+1,8.87468E+1
5.24800E+1,2.43000E+2,2.51869E+2,-8.86874E+0,8.87048E+1
5.25000E+1,2.28000E+2,2.05217E+2,2.27833E+1,8.86628E+1
5.25200E+1,1.84000E+2,1.78725E+2,5.27541E+0,8.86208E+1
5.25400E+1,1.79000E+2,1.61085E+2,1.79146E+1,8.85788E+1
5.25600E+1,1.60000E+2,1.59420E+2,5.79819E-1,8.85368E+1
5.25800E+1,1.62000E+2,1.50715E+2,1.12848E+1,8.84949E+1
5.26000E+1,1.68000E+2,1.44277E+2,2.37226E+1,8.84530E+1
5.26200E+1,1.68000E+2,1.39495E+2,2.85055E+1,8.84112E+1
5.26400E+1,1.44000E+2,1.35972E+2,8.02829E+0,8.83694E+1
5.26600E+1,1.18000E+2,1.33452E+2,-1.54517E+1,8.83275E+1
5.26800E+1,1.45000E+2,1.31764E+2,1.32355E+1,8.82858E+1
5.27000E+1,1.18000E+2,1.36244E+2,-1.82445E+1,8.82440E+1
5.27200E+1,1.36000E+2,1.35753E+2,2.47040E-1,8.82023E+1
5.27400E+1,1.22000E+2,1.36599E+2,-1.45991E+1,8.81606E+1
5.27600E+1,1.37000E+2,1.38961E+2,-1.96135E+0,8.81189E+1
5.27800E+1,1.54000E+2,1.41338E+2,1.26616E+1,8.80772E+1
5.28000E+1,1.53000E+2,1.37411E+2,1.55888E+1,8.80356E+1
5.28200E+1,1.94000E+2,1.42167E+2,5.18332E+1,8.79940E+1
5.28400E+1,1.76000E+2,1.48111E+2,2.78890E+1,8.79524E+1
5.28600E+1,1.97000E+2,1.55265E+2,4.17354E+1,8.79109E+1
5.28800E+1,2.19000E+2,1.64703E+2,5.42969E+1,8.78694E+1
5.29000E+1,2.37000E+2,1.77167E+2,5.98333E+1,8.78279E+1
5.29200E+1,2.21000E+2,1.92868E+2,2.81323E+1,8.77864E+1
5.29400E+1,2.33000E+2,2.10132E+2,2.28679E+1,8.77449E+1
5.29600E+1,2.68000E+2,2.38767E+2,2.92327E+1,8.77035E+1
5.29800E+1,2.85000E+2,2.79215E+2,5.78485E+0,8.76621E+1
5.30000E+1,3.24000E+2,3.40551E+2,-1.65514E+1,8.76208E+1
5.30200E+1,4.07000E+2,4.46502E+2,-3.95024E+1,8.75794E+1
5.30400E+1,6.15000E+2,6.57462E+2,-4.24615E+1,8.75381E+1
5.30600E+1,1.14000E+3,1.08801E+3,5.19943E+1,8.74968E+1
5.30800E+1,2.12800E+3,1.85392E+3,2.74083E+2,8.74555E+1
5.31000E+1,3.19500E+3,2.85596E+3,3.39040E+2,8.74143E+1
5.31200E+1,3.48100E+3,3.34676E+3,1.34237E+2,8.73731E+1
5.31400E+1,2.98300E+3,2.66149E+3,3.21514E+2,8.73319E+1
5.31600E+1,1.78600E+3,1.68389E+3,1.02111E+2,8.72907E+1
5.31800E+1,1.11600E+3,1.08379E+3,3.22141E+1,8.72496E+1
5.32000E+1,9.22000E+2,9.32730E+2,-1.07305E+1,8.72085E+1
5.32200E+1,1.21900E+3,1.13912E+3,7.98843E+1,8.71674E+1
5.32400E+1,1.76800E+3,1.56708E+3,2.00920E+2,8.71264E+1
5.32600E+1,1.93700E+3,1.85313E+3,8.38685E+1,8.70853E+1
5.32800E+1,1.78700E+3,1.58647E+3,2.00527E+2,8.70443E+1
5.33000E+1,1.24800E+3,1.12188E+3,1.26120E+2,8.70034E+1
5.33200E+1,8.30000E+2,7.95218E+2,3.47818E+1,8.69624E+1
5.33400E+1,5.35000E+2,5.70117E+2,-3.51172E+1,8.69215E+1
5.33600E+1,4.06000E+2,4.02448E+2,3.55176E+0,8.68806E+1
5.33800E+1,3.04000E+2,2.99044E+2,4.95636E+0,8.68397E+1
5.34000E+1,2.37000E+2,2.48180E+2,-1.11798E+1,8.67989E+1
5.34200E+1,2.10000E+2,2.35303E+2,-2.53026E+1,8.67580E+1
5.34400E+1,2.40000E+2,2.48425E+2,-8.42502E+0,8.67172E+1
5.34600E+1,2.60000E+2,2.67228E+2,-7.22781E+0,8.66765E+1
5.34800E+1,2.41000E+2,2.52799E+2,-1.17990E+1,8.66357E+1
5.35000E+1,2.16000E+2,2.07578E+2,8.42154E+0,8.65950E+1
5.35200E+1,1.33000E+2,1.67735E+2,-3.47352E+1,8.65543E+1
5.35400E+1,1.50000E+2,1.43373E+2,6.62746E+0,8.65137E+1
5.35600E+1,1.24000E+2,1.30337E+2,-6.33740E+0,8.64730E+1
5.35800E+1,1.07000E+2,1.22895E+2,-1.58954E+1,8.64324E+1
5.36000E+1,1.28000E+2,1.17874E+2,1.01259E+1,8.63918E+1
5.36200E+1,9.20000E+1,1.14057E+2,-2.20570E+1,8.63513E+1
5.36400E+1,9.60000E+1,1.10994E+2,-1.49945E+1,8.63107E+1
5.36600E+1,1.06000E+2,9.92138E+1,6.78616E+0,8.62702E+1
5.36800E+1,9.60000E+1,9.77294E+1,-1.72942E+0,8.62297E+1
5.37000E+1,9.00000E+1,9.64894E+1,-6.48940E+0,8.61893E+1
5.37200E+1,1.14000E+2,9.54385E+1,1.85615E+1,8.61488E+1
5.37400E+1,1.07000E+2,9.45365E+1,1.24635E+1,8.61084E+1
5.37600E+1,1.08000E+2,9.37543E+1,1.42457E+1,8.60681E+1
5.37800E+1,7.50000E+1,9.30694E+1,-1.80694E+1,8.60277E+1
5.38000E+1,9.70000E+1,9.24650E+1,4.53497E+0,8.59874E+1
5.38200E+1,1.02000E+2,8.76004E+1,1.43996E+1,8.59471E+1
5.38400E+1,9.90000E+1,8.76847E+1,1.13153E+1,8.59068E+1
5.38600E+1,9.70000E+1,8.75363E+1,9.46367E+0,8.58666E+1
5.38800E+1,9.40000E+1,8.67418E+1,7.25817E+0,8.58264E+1
5.39000E+1,9.40000E+1,8.66736E+1,7.32642E+0,8.57862E+1
5.39200E+1,9.60000E+1,8.66156E+1,9.38444E+0,8.57460E+1
5.39400E+1,8.90000E+1,8.65672E+1,2.43279E+0,8.57059E+1
5.39600E+1,9.20000E+1,8.65283E+1,5.47167E+0,8.56657E+1
5.39800E+1,9.10000E+1,8.66315E+1,4.36852E+0,8.56257E+1
5.40000E+1,9.00000E+1,8.66222E+1,3.37782E+0,8.55856E+1
5.40200E+1,9.50000E+1,8.62901E+1,8.70989E+0,8.55455E+1
5.40400E+1,8.90000E+1,8.63297E+1,2.67035E+0,8.55055E+1
5.40600E+1,8.80000E+1,8.63828E+1,1.61716E+0,8.54656E+1
5.40800E+1,9.00000E+1,8.64530E+1,3.54697E+0,8.54256E+1
5.41000E+1,8.90000E+1,8.65446E+1,2.45541E+0,8.53857E+1
5.41200E+1,7.90000E+1,8.66636E+1,-7.66356E+0,8.53458E+1
5.41400E+1,8.10000E+1,8.68181E+1,-5.81811E+0,8.53059E+1
5.41600E+1,1.02000E+2,8.70198E+1,1.49802E+1,8.52660E+1
5.41800E+1,9.20000E+1,8.72853E+1,4.71469E+0,8.52262E+1
5.42000E+1,8.50000E+1,8.76393E+1,-2.63929E+0,8.51864E+1
5.42200E+1,1.05000E+2,8.81197E+1,1.68803E+1,8.51467E+1
5.42400E+1,9.60000E+1,8.87874E+1,7.21257E+0,8.51069E+1
5.42600E+1,8.60000E+1,8.97503E+1,-3.75031E+0,8.50672E+1
5.42800E+1,9.20000E+1,9.12405E+1,7.59499E-1,8.50275E+1
5.43000E+1,8.50000E+1,9.38648E+1,-8.86483E+0,8.49878E+1
5.43200E+1,8.40000E+1,9.91436E+1,-1.51436E+1,8.49482E+1
5.43400E+1,1.09000E+2,1.09882E+2,-8.82263E-1,8.49086E+1
5.43600E+1,1.53000E+2,1.28766E+2,2.42339E+1,8.48690E+1
5.43800E+1,1.81000E+2,1.52921E+2,2.80790E+1,8.48294E+1
5.44000E+1,1.92000E+2,1.63533E+2,2.84668E+1,8.47899E+1
5.44200E+1,1.61000E+2,1.45997E+2,1.50029E+1,8.47504E+1
5.44400E+1,1.49000E+2,1.22381E+2,2.66189E+1,8.47109E+1
5.44600E+1,9.80000E+1,1.07881E+2,-9.88087E+0,8.46715E+1
5.44800E+1,1.15000E+2,1.03825E+2,1.11747E+1,8.46320E+1
5.45000E+1,1.28000E+2,1.08043E+2,1.99568E+1,8.45926E+1
5.45200E+1,1.41000E+2,1.17815E+2,2.31847E+1,8.45533E+1
5.45400E+1,1.31000E+2,1.25656E+2,5.34396E+0,8.45139E+1
5.45600E+1,1.17000E+2,1.20158E+2,-3.15759E+0,8.44746E+1
5.45800E+1,1.08000E+2,1.07158E+2,8.41820E-1,8.44353E+1
5.46000E+1,1.03000E+2,9.69958E+1,6.00425E+0,8.43961E+1
5.46200E+1,9.20000E+1,9.14122E+1,5.87791E-1,8.43568E+1
5.46400E+1,8.20000E+1,8.87968E+1,-6.79684E+0,8.43176E+1
5.46600E+1,9.40000E+1,8.75123E+1,6.48768E+0,8.42784E+1
5.46800E+1,9.20000E+1,8.67503E+1,5.24967E+0,8.42393E+1
5.47000E+1,7.30000E+1,8.62251E+1,-1.32251E+1,8.42001E+1
5.47200E+1,8.50000E+1,8.58345E+1,-8.34480E-1,8.41610E+1
5.47400E+1,9.30000E+1,8.55314E+1,7.46864E+0,8.41220E+1
5.47600E+1,7.30000E+1,8.52883E+1,-1.22883E+1,8.40829E+1
5.47800E+1,7.80000E+1,8.50880E+1,-7.08795E+0,8.40439E+1
5.48000E+1,8.00000E+1,8.49190E+1,-4.91898E+0,8.40049E+1
5.48200E+1,7.40000E+1,8.47736E+1,-1.07736E+1,8.39659E+1
5.48400E+1,8.90000E+1,8.46463E+1,4.35373E+0,8.39270E+1
5.48600E+1,1.02000E+2,8.45331E+1,1.74669E+1,8.38881E+1
5.48800E+1,8.00000E+1,8.44312E+1,-4.43118E+0,8.38492E+1
5.49000E+1,7.80000E+1,8.43383E+1,-6.33829E+0,8.38103E+1
5.49200E+1,6.60000E+1,8.42528E+1,-1.82528E+1,8.37715E+1
5.49400E+1,8.00000E+1,8.41733E+1,-4.17334E+0,8.37327E+1
5.49600E+1,1.01000E+2,8.38866E+1,1.71134E+1,8.36939E+1
5.49800E+1,7.80000E+1,8.38307E+1,-5.83070E+0,8.36552E+1
5.50000E+1,7.50000E+1,8.37770E+1,-8.77704E+0,8.36164E+1
5.50200E+1,7.50000E+1,8.37252E+1,-8.72522E+0,8.35777E+1
5.50400E+1,7.50000E+1,8.36750E+1,-8.67496E+0,8.35391E+1
5.50600E+1,7.90000E+1,8.36261E+1,-4.62605E+0,8.35004E+1
5.50800E+1,8.50000E+1,8.35783E+1,1.42171E+0,8.34618E+1
5.51000E+1,8.10000E+1,8.34232E+1,-2.42322E+0,8.34232E+1
5.51200E+1,8.30000E+1,8.33847E+1,-3.84674E-1,8.33847E+1
5.51400E+1,8.10000E+1,8.33461E+1,-2.34613E+0,8.33461E+1
5.51600E+1,7.60000E+1,8.33076E+1,-7.30763E+0,8.33076E+1
5.51800E+1,7.60000E+1,8.32691E+1,-7.26915E+0,8.32691E+1
5.52000E+1,6.70000E+1,8.32307E+1,-1.62307E+1,8.32307E+1
5.52200E+1,7.30000E+1,8.31923E+1,-1.01923E+1,8.31923E+1
5.52400E+1,7.90000E+1,8.31539E+1,-4.15388E+0,8.31539E+1
5.52600E+1,8.30000E+1,8.31155E+1,-1.15524E-1,8.31155E+1
5.52800E+1,8.70000E+1,8.30772E+1,3.92282E+0,8.30772E+1
5.53000E+1,7.50000E+1,8.30389E+1,-8.03886E+0,8.30389E+1
5.53200E+1,7.00000E+1,8.30006E+1,-1.30006E+1,8.30006E+1
5.53400E+1,8.40000E+1,8.29623E+1,1.03769E+0,8.29623E+1
5.53600E+1,7.30000E+1,8.29241E+1,-9.92409E+0,8.29241E+1
5.53800E+1,7.30000E+1,8.28859E+1,-9.88588E+0,8.28859E+1
5.54000E+1,9.30000E+1,8.28477E+1,1.01523E+1,8.28477E+1
5.54200E+1,8.40000E+1,8.28096E+1,1.19043E+0,8.28096E+1
5.54400E+1,8.20000E+1,8.28189E+1,-8.18939E-1,8.27714E+1
5.54600E+1,8.40000E+1,8.27844E+1,1.21558E+0,8.27334E+1
5.54800E+1,7.30000E+1,8.27503E+1,-9.75034E+0,8.26953E+1
5.55000E+1,9.80000E+1,8.80953E+1,9.90469E+0,8.26573E+1
5.55200E+1,8.90000E+1,8.84615E+1,5.38467E-1,8.26192E+1
5.55400E+1,8.40000E+1,8.88744E+1,-4.87442E+0,8.25813E+1
5.55600E+1,9.20000E+1,8.93416E+1,2.65841E+0,8.25433E+1
5.55800E+1,1.01000E+2,8.98946E+1,1.11054E+1,8.25054E+1
5.56000E+1,9.00000E+1,9.05008E+1,-5.00755E-1,8.24675E+1
5.56200E+1,1.04000E+2,9.11948E+1,1.28052E+1,8.24296E+1
5.56400E+1,9.50000E+1,9.19933E+1,3.00671E+0,8.23918E+1
5.56600E+1,1.00000E+2,9.56697E+1,4.33031E+0,8.23540E+1
5.56800E+1,1.15000E+2,9.69524E+1,1.80476E+1,8.23162E+1
5.57000E+1,1.22000E+2,9.84447E+1,2.35553E+1,8.22784E+1
5.57200E+1,1.04000E+2,1.00193E+2,3.80669E+0,8.22407E+1
5.57400E+1,1.24000E+2,1.02260E+2,2.17399E+1,8.22030E+1
5.57600E+1,1.13000E+2,1.04725E+2,8.27522E+0,8.21653E+1
5.57800E+1,1.22000E+2,1.07698E+2,1.43023E+1,8.21277E+1
5.58000E+1,1.26000E+2,1.11326E+2,1.46739E+1,8.20901E+1
5.58200E+1,1.17000E+2,1.15818E+2,1.18152E+0,8.20525E+1
5.58400E+1,1.17000E+2,1.21470E+2,-4.47029E+0,8.20149E+1
5.58600E+1,1.54000E+2,1.28721E+2,2.52789E+1,8.19774E+1
5.58800E+1,1.61000E+2,1.38240E+2,2.27601E+1,8.19399E+1
5.59000E+1,1.39000E+2,1.51123E+2,-1.21228E+1,8.19024E+1
5.59200E+1,1.52000E+2,1.69281E+2,-1.72809E+1,8.18650E+1
5.59400E+1,1.70000E+2,1.96472E+2,-2.64721E+1,8.18275E+1
5.59600E+1,2.16000E+2,2.41178E+2,-2.51780E+1,8.17902E+1
5.59800E+1,3.02000E+2,3.24074E+2,-2.20743E+1,8.17528E+1
5.60000E+1,4.96000E+2,4.87188E+2,8.81201E+0,8.17155E+1
5.60200E+1,7.34000E+2,7.88425E+2,-5.44254E+1,8.16782E+1
5.60400E+1,1.17500E+3,1.24279E+3,-6.77909E+1,8.16409E+1
5.60600E+1,1.44700E+3,1.63428E+3,-1.87280E+2,8.16036E+1
5.60800E+1,1.33700E+3,1.50896E+3,-1.71959E+2,8.15664E+1
5.61000E+1,9.01000E+2,1.03103E+3,-1.30030E+2,8.15292E+1
5.61200E+1,5.55000E+2,6.47592E+2,-9.25925E+1,8.14921E+1
5.61400E+1,3.81000E+2,4.70591E+2,-8.95914E+1,8.14549E+1
5.61600E+1,4.18000E+2,4.68584E+2,-5.05841E+1,8.14178E+1
5.61800E+1,5.29000E+2,6.00876E+2,-7.18757E+1,8.13808E+1
5.62000E+1,6.95000E+2,8.09260E+2,-1.14260E+2,8.13437E+1
5.62200E+1,7.79000E+2,9.02459E+2,-1.23459E+2,8.13067E+1
5.62400E+1,6.90000E+2,7.20844E+2,-3.08441E+1,8.12697E+1
5.62600E+1,5.19000E+2,4.68336E+2,5.06639E+1,8.12328E+1
5.62800E+1,2.71000E+2,2.94778E+2,-2.37776E+1,8.11958E+1
5.63000E+1,1.83000E+2,2.05106E+2,-2.21064E+1,8.11589E+1
5.63200E+1,1.59000E+2,1.63577E+2,-4.57663E+0,8.11220E+1
5.63400E+1,1.56000E+2,1.42849E+2,1.31508E+1,8.10852E+1
5.63600E+1,1.17000E+2,1.30065E+2,-1.30650E+1,8.10484E+1
5.63800E+1,1.26000E+2,1.21308E+2,4.69167E+0,8.10116E+1
5.64000E+1,1.10000E+2,1.14980E+2,-4.97980E+0,8.09748E+1
5.64200E+1,1.00000E+2,1.10290E+2,-1.02905E+1,8.09381E+1
5.64400E+1,1.20000E+2,1.06786E+2,1.32144E+1,8.09014E+1
5.64600E+1,1.09000E+2,1.04199E+2,4.80125E+0,8.08647E+1
5.64800E+1,8.90000E+1,1.02555E+2,-1.35546E+1,8.08281E+1
5.65000E+1,9.00000E+1,1.01581E+2,-1.15807E+1,8.07915E+1
5.65200E+1,1.19000E+2,1.01754E+2,1.72456E+1,8.07549E+1
5.65400E+1,9.40000E+1,1.04047E+2,-1.00468E+1,8.07184E+1
5.65600E+1,1.17000E+2,1.10158E+2,6.84176E+0,8.06818E+1
5.65800E+1,1.38000E+2,1.21597E+2,1.64033E+1,8.06453E+1
5.66000E+1,1.49000E+2,1.35646E+2,1.33535E+1,8.06089E+1
5.66200E+1,1.49000E+2,1.35084E+2,1.39163E+1,8.05724E+1
5.66400E+1,1.47000E+2,1.22731E+2,2.42690E+1,8.05360E+1
5.66600E+1,1.32000E+2,1.10456E+2,2.15438E+1,8.04996E+1
5.66800E+1,1.08000E+2,1.02085E+2,5.91454E+0,8.04633E+1
5.67000E+1,9.80000E+1,9.98893E+1,-1.88931E+0,8.04270E+1
5.67200E+1,9.90000E+1,1.02636E+2,-3.63556E+0,8.03907E+1
5.67400E+1,1.32000E+2,1.09200E+2,2.27997E+1,8.03544E+1
5.67600E+1,1.31000E+2,1.16391E+2,1.46094E+1,8.03182E+1
5.67800E+1,1.13000E+2,1.14974E+2,-1.97357E+0,8.02820E+1
5.68000E+1,1.26000E+2,1.10799E+2,1.52013E+1,8.02458E+1
5.68200E+1,1.04000E+2,1.11659E+2,-7.65858E+0,8.02097E+1
5.68400E+1,1.31000E+2,1.20827E+2,1.01734E+1,8.01736E+1
5.68600E+1,1.30000E+2,1.41544E+2,-1.15440E+1,8.01375E+1
5.68800E+1,1.71000E+2,1.69015E+2,1.98459E+0,8.01014E+1
5.69000E+1,1.57000E+2,1.80570E+2,-2.35703E+1,8.00654E+1
5.69200E+1,1.60000E+2,1.60446E+2,-4.45648E-1,8.00294E+1
5.69400E+1,1.19000E+2,1.34120E+2,-1.51199E+1,7.99935E+1
5.69600E+1,1.20000E+2,1.18233E+2,1.76735E+0,7.99575E+1
5.69800E+1,1.03000E+2,1.13998E+2,-1.09982E+1,7.99216E+1
5.70000E+1,1.19000E+2,1.19080E+2,-7.98340E-2,7.98858E+1
5.70200E+1,1.31000E+2,1.31569E+2,-5.68863E-1,7.98499E+1
5.70400E+1,1.74000E+2,1.46575E+2,2.74250E+1,7.98141E+1
5.70600E+1,1.67000E+2,1.51137E+2,1.58633E+1,7.97783E+1
5.70800E+1,1.61000E+2,1.43673E+2,1.73267E+1,7.97426E+1
5.71000E+1,1.50000E+2,1.38836E+2,1.11635E+1,7.97069E+1
5.71200E+1,1.46000E+2,1.43989E+2,2.01053E+0,7.96712E+1
5.71400E+1,1.50000E+2,1.63837E+2,-1.38366E+1,7.96355E+1
5.71600E+1,1.84000E+2,2.09875E+2,-2.58751E+1,7.95999E+1
5.71800E+1,2.96000E+2,3.03858E+2,-7.85770E+0,7.95643E+1
5.72000E+1,4.60000E+2,4.64199E+2,-4.19949E+0,7.95287E+1
5.72200E+1,6.49000E+2,6.55704E+2,-6.70386E+0,7.94931E+1
5.72400E+1,7.34000E+2,7.12955E+2,2.10447E+1,7.94576E+1
5.72600E+1,5.94000E+2,5.54513E+2,3.94865E+1,7.94222E+1
5.72800E+1,3.91000E+2,3.68491E+2,2.25086E+1,7.93867E+1
5.73000E+1,2.52000E+2,2.56626E+2,-4.62555E+0,7.93513E+1
5.73200E+1,2.08000E+2,2.21770E+2,-1.37704E+1,7.93159E+1
5.73400E+1,2.59000E+2,2.47027E+2,1.19731E+1,7.92805E+1
5.73600E+1,2.96000E+2,3.18688E+2,-2.26882E+1,7.92452E+1
5.73800E+1,3.57000E+2,3.99475E+2,-4.24749E+1,7.92099E+1
5.74000E+1,4.12000E+2,3.95851E+2,1.61489E+1,7.91747E+1
5.74200E+1,3.10000E+2,2.99860E+2,1.01396E+1,7.91394E+1
5.74400E+1,2.45000E+2,2.06666E+2,3.83344E+1,7.91042E+1
5.74600E+1,1.47000E+2,1.49656E+2,-2.65646E+0,7.90690E+1
5.74800E+1,1.29000E+2,1.21892E+2,7.10797E+0,7.90339E+1
5.75000E+1,1.15000E+2,1.08798E+2,6.20204E+0,7.89988E+1
